Date,Price,USD / MYR Price
8/16/2013,1369.30,3.2765
8/19/2013,1365.00,3.286
8/20/2013,1372.50,3.2885
8/21/2013,1363.00,3.2915
8/22/2013,1375.50,3.3105
8/23/2013,1377.50,3.301
8/26/2013,1377.50,3.305
8/27/2013,1419.30,3.331
8/28/2013,1419.50,3.3345
8/29/2013,1407.80,3.3115
8/30/2013,1394.80,3.2865
9/2/2013,1392.30,3.2725
9/3/2013,1399.50,3.2865
9/4/2013,1390.00,3.2825
9/5/2013,1385.00,3.305
9/6/2013,1387.00,3.3285
9/9/2013,1390.00,3.2925
9/10/2013,1358.30,3.2765
9/11/2013,1363.80,3.26
9/12/2013,1328.00,3.2775
9/13/2013,1318.50,3.29
9/16/2013,1324.00,3.29
9/17/2013,1312.30,3.247
9/18/2013,1301.00,3.234
9/19/2013,1365.50,3.147
9/20/2013,1349.30,3.1655
9/23/2013,1323.00,3.2005
9/24/2013,1314.30,3.217
9/25/2013,1322.80,3.2225
9/26/2013,1333.00,3.216
9/27/2013,1341.00,3.2275
9/30/2013,1326.50,3.258
10/1/2013,1290.80,3.2335
10/2/2013,1306.30,3.227
10/3/2013,1316.00,3.194
10/4/2013,1309.80,3.1815
10/7/2013,1323.50,3.1895
10/8/2013,1329.50,3.1967
10/9/2013,1304.00,3.196
10/10/2013,1298.50,3.1915
10/11/2013,1265.50,3.18
10/14/2013,1285.50,3.1815
10/15/2013,1270.50,3.1815
10/16/2013,1273.50,3.1725
10/17/2013,1319.30,3.1485
10/18/2013,1316.50,3.1585
10/21/2013,1317.50,3.1685
10/22/2013,1333.00,3.1745
10/23/2013,1331.30,3.1645
10/24/2013,1344.80,3.1595
10/25/2013,1347.80,3.144
10/28/2013,1361.00,3.135
10/29/2013,1349.30,3.147
10/30/2013,1354.80,3.1485
10/31/2013,1324.00,3.1565
11/1/2013,1306.80,3.172
11/4/2013,1320.50,3.173
11/5/2013,1307.30,3.173
11/6/2013,1319.00,3.179
11/7/2013,1307.30,3.1845
11/8/2013,1285.50,3.179
11/11/2013,1282.50,3.1965
11/12/2013,1281.30,3.2115
11/13/2013,1272.50,3.2115
11/14/2013,1286.00,3.2045
11/15/2013,1287.30,3.205
11/18/2013,1283.50,3.1855
11/19/2013,1275.80,3.1785
11/20/2013,1257.00,3.1805
11/21/2013,1240.00,3.206
11/22/2013,1246.30,3.2135
11/25/2013,1243.00,3.2185
11/26/2013,1247.50,3.2205
11/27/2013,1245.00,3.2305
11/28/2013,1245.50,3.2325
11/29/2013,1253.00,3.2245
12/2/2013,1229.50,3.2095
12/3/2013,1217.30,3.218
12/4/2013,1227.50,3.2265
12/5/2013,1222.50,3.229
12/6/2013,1233.00,3.2335
12/9/2013,1237.00,3.2085
12/10/2013,1266.30,3.208
12/11/2013,1260.80,3.2155
12/12/2013,1225.30,3.2305
12/13/2013,1232.00,3.2335
12/16/2013,1234.80,3.2405
12/17/2013,1231.80,3.2485
12/18/2013,1230.50,3.259
12/19/2013,1196.00,3.274
12/20/2013,1195.30,3.2875
12/23/2013,1199.00,3.2912
12/24/2013,1199.00,3.2935
12/25/2013,1199.00,3.2935
12/26/2013,1199.00,3.2975
12/27/2013,1214.50,3.289
12/30/2013,1204.50,3.2945
12/31/2013,1204.50,3.2785
1/1/2014,1204.50,3.2785
1/2/2014,1225.00,3.2865
1/3/2014,1234.50,3.2865
1/6/2014,1246.30,3.2855
1/7/2014,1227.50,3.2845
1/8/2014,1221.00,3.2725
1/9/2014,1226.00,3.2765
1/10/2014,1244.30,3.2695
1/13/2014,1248.00,3.2615
1/14/2014,1251.50,3.2615
1/15/2014,1236.00,3.2875
1/16/2014,1241.50,3.297
1/17/2014,1250.00,3.297
1/20/2014,1255.80,3.3165
1/21/2014,1238.00,3.324
1/22/2014,1241.00,3.3235
1/23/2014,1263.00,3.3305
1/24/2014,1267.00,3.334
1/27/2014,1260.50,3.3455
1/28/2014,1251.30,3.3355
1/29/2014,1264.00,3.338
1/30/2014,1242.50,3.3465
1/31/2014,1251.00,3.3465
2/3/2014,1262.00,3.3465
2/4/2014,1250.30,3.3255
2/5/2014,1254.50,3.314
2/6/2014,1256.50,3.323
2/7/2014,1259.30,3.3305
2/10/2014,1277.00,3.3365
2/11/2014,1282.00,3.3285
2/12/2014,1289.50,3.323
2/13/2014,1296.00,3.3255
2/14/2014,1320.00,3.308
2/17/2014,1327.50,3.2945
2/18/2014,1320.80,3.3045
2/19/2014,1320.50,3.2945
2/20/2014,1316.30,3.307
2/21/2014,1323.30,3.2945
2/24/2014,1334.80,3.283
2/25/2014,1339.00,3.283
2/26/2014,1331.80,3.2695
2/27/2014,1332.30,3.2835
2/28/2014,1326.50,3.2775
3/3/2014,1349.50,3.2825
3/4/2014,1334.80,3.279
3/5/2014,1337.00,3.271
3/6/2014,1345.30,3.259
3/7/2014,1335.30,3.258
3/10/2014,1344.00,3.282
3/11/2014,1346.30,3.2815
3/12/2014,1366.00,3.288
3/13/2014,1368.80,3.2705
3/14/2014,1385.00,3.2795
3/17/2014,1378.50,3.277
3/18/2014,1355.80,3.2755
3/19/2014,1338.00,3.2775
3/20/2014,1327.00,3.2965
3/21/2014,1336.00,3.3085
3/24/2014,1310.80,3.3005
3/25/2014,1313.50,3.303
3/26/2014,1304.00,3.2975
3/27/2014,1296.00,3.29
3/28/2014,1294.80,3.272
3/31/2014,1291.80,3.2645
4/1/2014,1283.80,3.2635
4/2/2014,1292.00,3.27
4/3/2014,1284.00,3.2825
4/4/2014,1297.30,3.2795
4/7/2014,1299.00,3.272
4/8/2014,1309.50,3.24
4/9/2014,1301.80,3.2275
4/10/2014,1320.50,3.2235
4/11/2014,1318.00,3.2365
4/14/2014,1325.80,3.25
4/15/2014,1298.00,3.2425
4/16/2014,1301.50,3.2425
4/17/2014,1299.00,3.238
4/18/2014,1299.00,3.2405
4/21/2014,1299.00,3.2515
4/22/2014,1286.80,3.2655
4/23/2014,1285.30,3.2655
4/24/2014,1291.50,3.2685
4/25/2014,1301.30,3.268
4/28/2014,1299.00,3.266
4/29/2014,1297.80,3.2588
4/30/2014,1288.50,3.2625
5/1/2014,1278.50,3.2625
5/2/2014,1281.30,3.2665
5/5/2014,1281.30,3.253
5/6/2014,1306.30,3.252
5/7/2014,1296.00,3.2515
5/8/2014,1287.00,3.235
5/9/2014,1291.30,3.2285
5/12/2014,1298.80,3.2385
5/13/2014,1296.50,3.2385
5/14/2014,1305.30,3.2185
5/15/2014,1299.00,3.226
5/16/2014,1291.50,3.2265
5/19/2014,1302.00,3.212
5/20/2014,1295.50,3.219
5/21/2014,1287.30,3.214
5/22/2014,1298.50,3.2115
5/23/2014,1291.50,3.212
5/26/2014,1291.50,3.2105
5/27/2014,1275.50,3.2183
5/28/2014,1263.50,3.2265
5/29/2014,1255.00,3.2145
5/30/2014,1250.50,3.216
6/2/2014,1247.30,3.2275
6/3/2014,1242.80,3.23
6/4/2014,1245.30,3.239
6/5/2014,1252.50,3.2285
6/6/2014,1247.50,3.213
6/9/2014,1253.50,3.1975
6/10/2014,1259.50,3.2075
6/11/2014,1262.00,3.2115
6/12/2014,1265.80,3.208
6/13/2014,1273.00,3.2183
6/16/2014,1276.30,3.225
6/17/2014,1267.50,3.2215
6/18/2014,1269.80,3.2335
6/19/2014,1293.00,3.213
6/20/2014,1312.50,3.2235
6/23/2014,1313.50,3.2175
6/24/2014,1318.50,3.2135
6/25/2014,1316.80,3.2242
6/26/2014,1311.80,3.2175
6/27/2014,1317.50,3.2125
6/30/2014,1315.00,3.211
7/1/2014,1327.50,3.2075
7/2/2014,1326.50,3.2035
7/3/2014,1317.50,3.1945
7/4/2014,1319.30,3.186
7/7/2014,1313.00,3.189
7/8/2014,1323.00,3.1715
7/9/2014,1322.80,3.1725
7/10/2014,1340.30,3.182
7/11/2014,1335.00,3.185
7/14/2014,1306.00,3.1805
7/15/2014,1310.00,3.1805
7/16/2014,1301.00,3.189
7/17/2014,1302.50,3.177
7/18/2014,1307.30,3.1835
7/21/2014,1311.50,3.1725
7/22/2014,1310.30,3.175
7/23/2014,1308.00,3.1675
7/24/2014,1292.80,3.175
7/25/2014,1294.80,3.1745
7/28/2014,1304.50,3.1745
7/29/2014,1299.30,3.1745
7/30/2014,1294.50,3.1835
7/31/2014,1285.30,3.197
8/1/2014,1291.30,3.212
8/4/2014,1290.50,3.202
8/5/2014,1284.80,3.1875
8/6/2014,1306.50,3.2
8/7/2014,1305.30,3.2075
8/8/2014,1309.80,3.2075
8/11/2014,1307.30,3.1975
8/12/2014,1315.80,3.196
8/13/2014,1312.00,3.193
8/14/2014,1313.50,3.1785
8/15/2014,1296.00,3.1545
8/18/2014,1296.80,3.1565
8/19/2014,1296.50,3.1575
8/20/2014,1295.00,3.167
8/21/2014,1275.30,3.17
8/22/2014,1277.30,3.161
8/25/2014,1277.30,3.162
8/26/2014,1286.00,3.1595
8/27/2014,1282.80,3.148
8/28/2014,1292.00,3.1487
8/29/2014,1285.80,3.1515
9/1/2014,1286.50,3.1515
9/2/2014,1267.00,3.1805
9/3/2014,1265.50,3.179
9/4/2014,1271.50,3.178
9/5/2014,1266.00,3.184
9/8/2014,1259.00,3.174
9/9/2014,1255.80,3.19
9/10/2014,1251.00,3.2015
9/11/2014,1241.30,3.193
9/12/2014,1231.50,3.197
9/15/2014,1234.30,3.226
9/16/2014,1232.30,3.226
9/17/2014,1236.00,3.217
9/18/2014,1220.50,3.2315
9/19/2014,1219.80,3.232
9/22/2014,1213.50,3.2435
9/23/2014,1222.00,3.2445
9/24/2014,1217.30,3.2415
9/25/2014,1213.80,3.253
9/26/2014,1213.80,3.2585
9/29/2014,1219.50,3.2785
9/30/2014,1216.50,3.28
10/1/2014,1216.50,3.2725
10/2/2014,1211.80,3.2515
10/3/2014,1195.00,3.2575
10/6/2014,1195.80,3.2575
10/7/2014,1210.50,3.259
10/8/2014,1217.00,3.2725
10/9/2014,1226.80,3.2405
10/10/2014,1219.00,3.2575
10/13/2014,1229.00,3.2615
10/14/2014,1234.80,3.2665
10/15/2014,1237.50,3.278
10/16/2014,1237.80,3.281
10/17/2014,1234.30,3.275
10/20/2014,1244.50,3.272
10/21/2014,1250.30,3.2625
10/22/2014,1243.80,3.2625
10/23/2014,1232.80,3.273
10/24/2014,1232.80,3.278
10/27/2014,1228.80,3.276
10/28/2014,1229.30,3.2735
10/29/2014,1223.50,3.2725
10/30/2014,1202.00,3.2885
10/31/2014,1164.30,3.2905
11/3/2014,1167.80,3.3175
11/4/2014,1166.50,3.3295
11/5/2014,1142.00,3.3425
11/6/2014,1145.00,3.3365
11/7/2014,1154.50,3.346
11/10/2014,1162.00,3.3305
11/11/2014,1156.50,3.3465
11/12/2014,1164.50,3.3345
11/13/2014,1161.80,3.337
11/14/2014,1169.00,3.347
11/17/2014,1182.50,3.347
11/18/2014,1192.80,3.353
11/19/2014,1196.00,3.36
11/20/2014,1190.00,3.366
11/21/2014,1203.80,3.354
11/24/2014,1197.50,3.3525
11/25/2014,1199.00,3.353
11/26/2014,1197.50,3.351
11/27/2014,1194.80,3.3475
11/28/2014,1182.80,3.3825
12/1/2014,1194.00,3.4335
12/2/2014,1195.00,3.4225
12/3/2014,1204.80,3.4415
12/4/2014,1209.00,3.446
12/5/2014,1194.00,3.4705
12/8/2014,1193.00,3.495
12/9/2014,1227.00,3.483
12/10/2014,1229.00,3.4795
12/11/2014,1216.30,3.4885
12/12/2014,1217.00,3.495
12/15/2014,1209.30,3.4965
12/16/2014,1202.50,3.4885
12/17/2014,1195.80,3.483
12/18/2014,1199.00,3.466
12/19/2014,1195.50,3.4765
12/22/2014,1195.30,3.487
12/23/2014,1175.80,3.496
12/24/2014,1175.80,3.496
12/25/2014,1175.80,3.496
12/26/2014,1175.80,3.4905
12/29/2014,1185.50,3.497
12/30/2014,1206.00,3.498
12/31/2014,1206.00,3.4965
1/1/2015,1206.00,3.4965
1/2/2015,1172.00,3.516
1/5/2015,1200.00,3.5335
1/6/2015,1210.30,3.5565
1/7/2015,1210.50,3.581
1/8/2015,1215.50,3.5665
1/9/2015,1217.80,3.5625
1/12/2015,1226.50,3.567
1/13/2015,1231.50,3.5935
1/14/2015,1235.00,3.594
1/15/2015,1259.00,3.5635
1/16/2015,1277.50,3.5585
1/19/2015,1273.80,3.5715
1/20/2015,1288.80,3.6155
1/21/2015,1293.50,3.614
1/22/2015,1295.80,3.6015
1/23/2015,1294.80,3.6015
1/26/2015,1281.30,3.619
1/27/2015,1288.50,3.6005
1/28/2015,1288.00,3.618
1/29/2015,1268.80,3.6295
1/30/2015,1260.30,3.6305
2/2/2015,1272.50,3.6305
2/3/2015,1264.30,3.6305
2/4/2015,1268.50,3.5583
2/5/2015,1259.30,3.5707
2/6/2015,1241.00,3.5417
2/9/2015,1238.50,3.5615
2/10/2015,1234.50,3.5795
2/11/2015,1223.80,3.5975
2/12/2015,1222.50,3.6065
2/13/2015,1232.50,3.5795
2/16/2015,1229.30,3.5805
2/17/2015,1209.50,3.5845
2/18/2015,1206.00,3.6205
2/19/2015,1209.50,3.6205
2/20/2015,1208.30,3.6205
2/23/2015,1204.50,3.6345
2/24/2015,1192.50,3.6415
2/25/2015,1204.80,3.604
2/26/2015,1208.30,3.5835
2/27/2015,1214.00,3.611
3/2/2015,1212.50,3.6315
3/3/2015,1212.80,3.625
3/4/2015,1199.50,3.646
3/5/2015,1202.00,3.65
3/6/2015,1175.80,3.653
3/9/2015,1168.50,3.678
3/10/2015,1162.00,3.7015
3/11/2015,1150.00,3.6985
3/12/2015,1152.30,3.6905
3/13/2015,1152.00,3.6885
3/16/2015,1150.80,3.705
3/17/2015,1150.80,3.6975
3/18/2015,1147.30,3.7075
3/19/2015,1166.00,3.7045
3/20/2015,1183.10,3.731
3/23/2015,1186.30,3.696
3/24/2015,1191.50,3.6485
3/25/2015,1195.60,3.666
3/26/2015,1203.20,3.6585
3/27/2015,1195.80,3.685
3/30/2015,1185.50,3.713
3/31/2015,1187.00,3.7035
4/1/2015,1197.00,3.699
4/2/2015,1198.50,3.6705
4/3/2015,1198.50,3.67
4/6/2015,1198.50,3.6315
4/7/2015,1211.00,3.636
4/8/2015,1207.30,3.6285
4/9/2015,1194.80,3.6285
4/10/2015,1207.40,3.667
4/13/2015,1198.90,3.7065
4/14/2015,1194.80,3.7005
4/15/2015,1192.90,3.7045
4/16/2015,1204.40,3.6555
4/17/2015,1203.40,3.6255
4/20/2015,1196.50,3.6215
4/21/2015,1195.30,3.637
4/22/2015,1189.30,3.6105
4/23/2015,1185.80,3.6265
4/24/2015,1183.00,3.5835
4/27/2015,1200.00,3.567
4/28/2015,1209.00,3.5555
4/29/2015,1209.00,3.5595
4/30/2015,1180.30,3.5625
5/1/2015,1176.00,3.5625
5/4/2015,1176.00,3.5625
5/5/2015,1197.00,3.611
5/6/2015,1194.30,3.5715
5/7/2015,1187.00,3.594
5/8/2015,1186.00,3.5965
5/11/2015,1189.30,3.6
5/12/2015,1191.50,3.6165
5/13/2015,1210.50,3.598
5/14/2015,1225.00,3.5815
5/15/2015,1220.50,3.564
5/18/2015,1223.50,3.569
5/19/2015,1214.30,3.5915
5/20/2015,1210.50,3.614
5/21/2015,1205.00,3.5981
5/22/2015,1204.10,3.5835
5/25/2015,1204.10,3.615
5/26/2015,1185.40,3.6275
5/27/2015,1185.90,3.6365
5/28/2015,1185.00,3.6425
5/29/2015,1191.40,3.6655
6/1/2015,1199.90,3.6835
6/2/2015,1192.80,3.6985
6/3/2015,1190.00,3.686
6/4/2015,1176.00,3.6965
6/5/2015,1164.60,3.7185
6/8/2015,1172.80,3.7675
6/9/2015,1177.40,3.7495
6/10/2015,1188.50,3.7345
6/11/2015,1178.50,3.7465
6/12/2015,1182.80,3.7595
6/15/2015,1181.40,3.7605
6/16/2015,1177.80,3.7505
6/17/2015,1178.00,3.7585
6/18/2015,1201.90,3.71
6/19/2015,1203.40,3.7415
6/22/2015,1185.50,3.732
6/23/2015,1178.00,3.7394
6/24/2015,1173.80,3.7521
6/25/2015,1172.70,3.7577
6/26/2015,1170.50,3.7688
6/29/2015,1176.00,3.7845
6/30/2015,1171.00,3.7755
7/1/2015,1168.00,3.746
7/2/2015,1165.30,3.778
7/3/2015,1168.00,3.7785
7/6/2015,1166.00,3.8096
7/7/2015,1156.30,3.8079
7/8/2015,1158.50,3.8082
7/9/2015,1164.30,3.796
7/10/2015,1159.30,3.794
7/13/2015,1154.00,3.8082
7/14/2015,1157.40,3.8082
7/15/2015,1147.40,3.8065
7/16/2015,1144.40,3.8082
7/17/2015,1132.80,3.8082
7/20/2015,1104.60,3.8079
7/21/2015,1105.60,3.8077
7/22/2015,1088.60,3.7944
7/23/2015,1097.40,3.8065
7/24/2015,1080.80,3.8102
7/27/2015,1100.00,3.8204
7/28/2015,1096.20,3.8156
7/29/2015,1090.30,3.8156
7/30/2015,1087.50,3.8194
7/31/2015,1098.40,3.819
8/3/2015,1091.90,3.853
8/4/2015,1090.70,3.8542
8/5/2015,1085.10,3.8787
8/6/2015,1089.80,3.9055
8/7/2015,1093.50,3.9271
8/10/2015,1097.00,3.9367
8/11/2015,1108.30,3.9615
8/12/2015,1119.00,4.0395
8/13/2015,1116.80,4.011
8/14/2015,1118.30,4.0807
8/17/2015,1118.80,4.1065
8/18/2015,1111.50,4.0824
8/19/2015,1126.20,4.1061
8/20/2015,1147.70,4.1375
8/21/2015,1156.50,4.1775
8/24/2015,1166.50,4.263
8/25/2015,1137.50,4.213
8/26/2015,1120.80,4.249
8/27/2015,1119.00,4.2317
8/28/2015,1135.00,4.195
8/31/2015,1135.00,4.195
9/1/2015,1142.30,4.1665
9/2/2015,1137.80,4.211
9/3/2015,1128.00,4.24
9/4/2015,1118.30,4.2585
9/7/2015,1119.50,4.33
9/8/2015,1121.20,4.342
9/9/2015,1109.90,4.3265
9/10/2015,1109.50,4.342
9/11/2015,1100.30,4.3175
9/14/2015,1104.80,4.31
9/15/2015,1106.00,4.3085
9/16/2015,1117.60,4.3085
9/17/2015,1117.50,4.2535
9/18/2015,1141.50,4.2105
9/21/2015,1133.30,4.2685
9/22/2015,1122.90,4.296
9/23/2015,1131.40,4.3465
9/24/2015,1154.50,4.3465
9/25/2015,1146.70,4.3875
9/28/2015,1131.10,4.4275
9/29/2015,1132.10,4.459
9/30/2015,1114.00,4.3975
10/1/2015,1119.00,4.4075
10/2/2015,1140.80,4.414
10/5/2015,1139.80,4.3825
10/6/2015,1147.50,4.3745
10/7/2015,1144.60,4.22
10/8/2015,1140.00,4.2355
10/9/2015,1151.60,4.14
10/12/2015,1164.90,4.1405
10/13/2015,1165.20,4.1815
10/14/2015,1173.90,4.1815
10/15/2015,1184.30,4.1225
10/16/2015,1180.90,4.175
10/19/2015,1175.40,4.2095
10/20/2015,1177.80,4.2647
10/21/2015,1167.10,4.28
10/22/2015,1167.00,4.2845
10/23/2015,1161.30,4.2285
10/26/2015,1166.40,4.225
10/27/2015,1165.70,4.2645
10/28/2015,1179.60,4.27
10/29/2015,1148.60,4.297
10/30/2015,1142.40,4.296
11/2/2015,1134.00,4.302
11/3/2015,1123.10,4.2855
11/4/2015,1114.70,4.2655
11/5/2015,1106.30,4.2945
11/6/2015,1088.90,4.3115
11/9/2015,1089.60,4.3725
11/10/2015,1087.10,4.3725
11/11/2015,1085.90,4.3635
11/12/2015,1087.40,4.365
11/13/2015,1081.50,4.374
11/16/2015,1084.80,4.3845
11/17/2015,1079.20,4.396
11/18/2015,1067.80,4.3895
11/19/2015,1082.60,4.3445
11/20/2015,1081.80,4.2855
11/23/2015,1070.50,4.303
11/24/2015,1076.40,4.249
11/25/2015,1068.00,4.2135
11/26/2015,1071.00,4.2215
11/27/2015,1057.40,4.26
11/30/2015,1061.90,4.2595
12/1/2015,1065.40,4.2325
12/2/2015,1055.40,4.2335
12/3/2015,1055.50,4.228
12/4/2015,1079.30,4.226
12/7/2015,1075.80,4.215
12/8/2015,1072.10,4.2575
12/9/2015,1081.00,4.2705
12/10/2015,1071.00,4.26
12/11/2015,1072.50,4.2925
12/14/2015,1068.30,4.3265
12/15/2015,1061.50,4.305
12/16/2015,1075.30,4.317
12/17/2015,1049.40,4.3175
12/18/2015,1062.50,4.2905
12/21/2015,1078.80,4.3
12/22/2015,1074.90,4.295
12/23/2015,1068.30,4.3075
12/24/2015,1068.30,4.3075
12/25/2015,1068.30,4.3075
12/28/2015,1068.30,4.2985
12/29/2015,1070.10,4.2885
12/30/2015,1060.00,4.292
12/31/2015,1060.00,4.2935
1/1/2016,1060.00,4.2935
1/4/2016,1082.30,4.346
1/5/2016,1077.00,4.3425
1/6/2016,1091.40,4.3925
1/7/2016,1106.40,4.393
1/8/2016,1101.90,4.38
1/11/2016,1100.80,4.3835
1/12/2016,1085.40,4.4125
1/13/2016,1088.20,4.378
1/14/2016,1088.40,4.3945
1/15/2016,1093.80,4.4
1/18/2016,1089.20,4.3965
1/19/2016,1086.30,4.3652
1/20/2016,1101.80,4.3955
1/21/2016,1096.50,4.3765
1/22/2016,1096.30,4.297
1/25/2016,1106.60,4.297
1/26/2016,1113.60,4.2915
1/27/2016,1116.30,4.2565
1/28/2016,1114.00,4.214
1/29/2016,1111.80,4.155
2/1/2016,1126.50,4.155
2/2/2016,1128.50,4.2075
2/3/2016,1132.00,4.2215
2/4/2016,1156.40,4.1485
2/5/2016,1150.40,4.16
2/8/2016,1193.30,4.16
2/9/2016,1191.00,4.16
2/10/2016,1190.00,4.1225
2/11/2016,1241.00,4.14
2/12/2016,1239.80,4.1695
2/15/2016,1208.20,4.1295
2/16/2016,1209.50,4.1525
2/17/2016,1210.00,4.215
2/18/2016,1210.10,4.165
2/19/2016,1231.20,4.207
2/22/2016,1211.00,4.1965
2/23/2016,1221.40,4.2005
2/24/2016,1250.80,4.2175
2/25/2016,1236.00,4.2195
2/26/2016,1226.50,4.2115
2/29/2016,1234.90,4.205
3/1/2016,1236.50,4.1685
3/2/2016,1239.20,4.165
3/3/2016,1250.30,4.1345
3/4/2016,1277.50,4.1155
3/7/2016,1267.90,4.085
3/8/2016,1267.00,4.114
3/9/2016,1246.40,4.1235
3/10/2016,1266.50,4.093
3/11/2016,1264.80,4.0885
3/14/2016,1242.80,4.104
3/15/2016,1232.00,4.1345
3/16/2016,1228.50,4.137
3/17/2016,1266.50,4.0595
3/18/2016,1252.10,4.05
3/21/2016,1244.90,4.062
3/22/2016,1252.50,4.003
3/23/2016,1217.60,3.9965
3/24/2016,1221.00,4.0305
3/25/2016,1221.00,4.038
3/28/2016,1221.00,4.0135
3/29/2016,1226.00,3.998
3/30/2016,1236.30,3.942
3/31/2016,1237.00,3.904
4/1/2016,1213.60,3.892
4/4/2016,1219.80,3.9055
4/5/2016,1231.30,3.925
4/6/2016,1221.40,3.917
4/7/2016,1242.10,3.9145
4/8/2016,1239.50,3.9025
4/11/2016,1254.80,3.89
4/12/2016,1254.60,3.8805
4/13/2016,1245.80,3.8725
4/14/2016,1233.90,3.8945
4/15/2016,1227.10,3.9075
4/18/2016,1234.30,3.9275
4/19/2016,1255.40,3.8845
4/20/2016,1252.00,3.865
4/21/2016,1249.30,3.8905
4/22/2016,1243.30,3.8985
4/25/2016,1238.90,3.905
4/26/2016,1241.70,3.923
4/27/2016,1247.40,3.9125
4/28/2016,1256.00,3.8925
4/29/2016,1285.70,3.9065
5/2/2016,1285.70,3.9065
5/3/2016,1294.00,3.931
5/4/2016,1283.00,3.9905
5/5/2016,1280.30,4.0055
5/6/2016,1289.00,4.008
5/9/2016,1265.30,4.013
5/10/2016,1262.80,4.0545
5/11/2016,1276.90,4.035
5/12/2016,1279.30,4.02
5/13/2016,1265.90,4.029
5/16/2016,1285.80,4.0285
5/17/2016,1277.00,4.0185
5/18/2016,1272.90,4.0475
5/19/2016,1246.30,4.0805
5/20/2016,1254.20,4.081
5/23/2016,1245.90,4.087
5/24/2016,1236.90,4.123
5/25/2016,1220.60,4.1035
5/26/2016,1223.90,4.0815
5/27/2016,1216.30,4.079
5/30/2016,1216.30,4.1175
5/31/2016,1212.10,4.1265
6/1/2016,1214.50,4.1455
6/2/2016,1212.40,4.1515
6/3/2016,1240.50,4.1475
6/6/2016,1244.00,4.0985
6/7/2016,1241.00,4.058
6/8/2016,1263.00,4.0625
6/9/2016,1263.90,4.0475
6/10/2016,1275.50,4.068
6/13/2016,1280.80,4.0885
6/14/2016,1287.20,4.105
6/15/2016,1283.30,4.101
6/16/2016,1310.80,4.1025
6/17/2016,1290.70,4.101
6/20/2016,1281.80,4.066
6/21/2016,1272.60,4.0335
6/22/2016,1264.90,4.0335
6/23/2016,1262.20,4.0185
6/24/2016,1315.50,4.095
6/27/2016,1324.60,4.105
6/28/2016,1309.70,4.075
6/29/2016,1321.50,4.036
6/30/2016,1320.80,4.0275
7/1/2016,1340.00,3.9985
7/4/2016,1350.80,3.9955
7/5/2016,1350.80,4.025
7/6/2016,1366.30,4.025
7/7/2016,1356.70,4.025
7/8/2016,1354.30,4.0325
7/11/2016,1357.10,3.9975
7/12/2016,1342.40,3.965
7/13/2016,1342.80,3.973
7/14/2016,1323.60,3.955
7/15/2016,1327.00,3.9475
7/18/2016,1334.70,3.9775
7/19/2016,1330.90,4.004
7/20/2016,1315.90,4.027
7/21/2016,1321.20,4.0405
7/22/2016,1320.80,4.0565
7/25/2016,1313.20,4.066
7/26/2016,1323.00,4.062
7/27/2016,1329.00,4.078
7/28/2016,1341.80,4.0495
7/29/2016,1342.00,4.0705
8/1/2016,1349.70,4.025
8/2/2016,1363.80,4.035
8/3/2016,1358.90,4.0605
8/4/2016,1362.80,4.0515
8/5/2016,1340.40,4.0275
8/8/2016,1336.80,4.0375
8/9/2016,1341.00,4.03
8/10/2016,1347.70,3.991
8/11/2016,1355.00,4.0045
8/12/2016,1352.20,4.0285
8/15/2016,1339.40,4.0075
8/16/2016,1344.00,3.9855
8/17/2016,1343.40,4.014
8/18/2016,1350.10,3.9945
8/19/2016,1346.40,4.0135
8/22/2016,1335.90,4.023
8/23/2016,1342.00,4.03
8/24/2016,1327.30,4.0385
8/25/2016,1321.30,4.015
8/26/2016,1318.80,4.0165
8/29/2016,1318.80,4.0453
8/30/2016,1318.20,4.0505
8/31/2016,1309.30,4.0505
9/1/2016,1309.50,4.0765
9/2/2016,1324.70,4.0865
9/5/2016,1326.40,4.0705
9/6/2016,1337.30,4.0815
9/7/2016,1348.40,4.058
9/8/2016,1343.40,4.0425
9/9/2016,1330.90,4.07
9/12/2016,1324.60,4.07
9/13/2016,1323.70,4.1075
9/14/2016,1321.80,4.1235
9/15/2016,1310.80,4.14
9/16/2016,1308.40,4.14
9/19/2016,1314.90,4.136
9/20/2016,1313.80,4.139
9/21/2016,1326.10,4.139
9/22/2016,1339.10,4.1085
9/23/2016,1338.70,4.1135
9/26/2016,1340.50,4.129
9/27/2016,1327.00,4.1245
9/28/2016,1322.50,4.1385
9/29/2016,1318.10,4.1245
9/30/2016,1322.50,4.1355
10/3/2016,1313.30,4.1355
10/4/2016,1283.30,4.1275
10/5/2016,1269.40,4.1385
10/6/2016,1254.50,4.1435
10/7/2016,1258.80,4.1575
10/10/2016,1259.50,4.1535
10/11/2016,1253.50,4.1725
10/12/2016,1256.50,4.195
10/13/2016,1261.10,4.214
10/14/2016,1251.80,4.2015
10/17/2016,1254.80,4.2175
10/18/2016,1258.20,4.207
10/19/2016,1269.10,4.1925
10/20/2016,1271.70,4.1845
10/21/2016,1266.10,4.186
10/24/2016,1265.60,4.1775
10/25/2016,1269.40,4.1575
10/26/2016,1270.50,4.162
10/27/2016,1266.30,4.1845
10/28/2016,1273.00,4.1995
10/31/2016,1272.00,4.195
11/1/2016,1288.50,4.1815
11/2/2016,1303.80,4.188
11/3/2016,1301.00,4.1875
11/4/2016,1302.80,4.1995
